Episode,Total Reward,Fruits Collected,Survival Time
23783,485.6999999999998,5,44
23784,783.2999999999992,8,68
23785,88.9,1,12
23786,286.70000000000005,3,34
23787,883.099999999999,9,70
23788,486.39999999999986,5,37
23789,287.00000000000006,3,31
23790,584.4999999999994,6,56
23791,1080.3999999999983,11,97
23792,683.1999999999994,7,69
23793,1081.2999999999997,11,88
23794,682.7999999999992,7,73
23795,883.3999999999991,9,67
23796,485.6,5,45
23797,885.2999999999993,9,48
23798,684.3999999999993,7,57
23799,685.6999999999995,7,44
23800,783.6999999999995,8,64
23801,88.50000000000001,1,16
23802,287.1000000000001,3,30
23803,782.599999999999,8,75
23804,485.39999999999975,5,47
23805,1079.4999999999986,11,106
23806,881.299999999999,9,88
23807,-10.1,0,2
23808,89.00000000000001,1,11
23809,386.4999999999999,4,36
23810,1178.5999999999995,12,115
23811,783.3999999999991,8,67
23812,683.7999999999989,7,63
23813,882.899999999999,9,72
23814,1179.1999999999991,12,109
23815,288.8,3,13
23816,584.2999999999993,6,58
23817,1477.0000000000032,15,131
23818,584.4999999999991,6,56
23819,385.2999999999997,4,48
23820,486.5999999999997,5,35
23821,1079.3999999999987,11,107
23822,-10.1,0,2
23823,188.70000000000007,2,14
23824,484.6999999999996,5,54
23825,285.79999999999995,3,43
23826,188.30000000000007,2,18
23827,486.0999999999998,5,40
23828,783.5999999999991,8,65
23829,1181.9999999999995,12,81
23830,584.9999999999995,6,51
23831,782.1999999999988,8,79
23832,682.9999999999993,7,71
23833,981.8999999999988,10,82
23834,386.4,4,37
23835,1281.4000000000008,13,87
23836,1578.0000000000025,16,121
23837,981.3999999999985,10,87
23838,781.7999999999989,8,83
23839,1081.2999999999988,11,88
23840,1479.2000000000007,15,109
23841,883.7999999999993,9,63
23842,782.8999999999988,8,72
23843,1278.7,13,114
23844,1078.0999999999988,11,120
23845,683.699999999999,7,64
23846,686.5999999999999,7,35
23847,1181.0000000000002,12,91
23848,484.3999999999995,5,57
23849,785.8999999999993,8,42
23850,1675.2000000000028,17,149
23851,781.3999999999988,8,87
23852,684.1999999999995,7,59
23853,583.4999999999991,6,66
23854,287.80000000000007,3,23
23855,1277.2999999999997,13,128
23856,1477.7000000000016,15,124
23857,1079.2999999999988,11,108
23858,1083.0999999999992,11,70
23859,782.799999999999,8,73
23860,485.89999999999964,5,42
23861,386.0,4,41
23862,1181.6999999999998,12,84
23863,486.2999999999997,5,38
23864,385.9999999999998,4,41
23865,486.6999999999997,5,34
23866,583.8999999999995,6,62
23867,785.3999999999996,8,47
23868,783.5999999999988,8,65
23869,883.5999999999992,9,65
23870,-10.9,0,10
23871,485.2999999999997,5,48
23872,1081.8999999999987,11,82
23873,188.50000000000009,2,16
23874,1080.1000000000001,11,100
23875,683.4999999999995,7,66
23876,485.49999999999955,5,46
23877,485.1999999999997,5,49
23878,187.5000000000001,2,26
23879,583.8999999999993,6,62
23880,982.5999999999989,10,75
23881,683.3999999999993,7,67
23882,387.30000000000007,4,28
23883,585.6999999999995,6,44
23884,386.69999999999993,4,34
23885,585.2999999999995,6,48
23886,785.0999999999993,8,50
23887,685.2999999999996,7,48
23888,485.6999999999997,5,44
23889,884.4999999999992,9,56
23890,386.4999999999999,4,36
23891,385.70000000000005,4,44
23892,584.0999999999995,6,60
23893,784.6999999999994,8,54
23894,684.9999999999995,7,51
23895,484.49999999999943,5,56
23896,883.5999999999991,9,65
23897,-10.1,0,2
23898,1081.2999999999993,11,88
23899,785.3999999999995,8,47
23900,583.8999999999993,6,62
23901,685.8999999999993,7,42
23902,882.5999999999993,9,75
23903,487.9,5,22
23904,483.9999999999998,5,61
23905,586.4999999999998,6,36
23906,683.2999999999992,7,68
23907,485.0999999999992,5,50
23908,88.80000000000004,1,13
23909,187.1000000000001,2,30
23910,1277.3000000000018,13,128
23911,1278.3000000000006,13,118
23912,585.3999999999997,6,47
23913,387.0999999999999,4,30
23914,386.9,4,32
23915,585.8999999999995,6,42
23916,981.0999999999985,10,90
23917,485.6999999999998,5,44
23918,387.4,4,27
23919,584.9999999999995,6,51
23920,684.8999999999993,7,52
23921,784.4999999999995,8,56
23922,685.0999999999995,7,50
23923,684.3999999999994,7,57
23924,89.60000000000001,1,5
23925,87.90000000000008,1,22
23926,89.20000000000003,1,9
23927,-10.0,0,1
23928,883.2999999999993,9,68
23929,485.09999999999945,5,50
23930,981.9999999999987,10,81
23931,682.9999999999994,7,71
23932,-10.1,0,2
23933,1178.7999999999988,12,113
23934,883.0999999999991,9,70
23935,1080.499999999999,11,96
23936,188.50000000000009,2,16
23937,979.4999999999985,10,106
23938,882.2999999999987,9,78
23939,683.8999999999994,7,62
23940,586.2999999999995,6,38
23941,584.2999999999995,6,58
23942,781.8999999999992,8,82
23943,584.6999999999995,6,54
23944,288.1,3,20
23945,683.9999999999995,7,61
23946,884.1999999999991,9,59
23947,782.6999999999992,8,74
23948,983.8999999999991,10,62
23949,486.39999999999964,5,37
23950,386.7999999999997,4,33
23951,883.3999999999988,9,67
23952,782.8999999999992,8,72
23953,386.5999999999999,4,35
23954,683.5999999999991,7,65
23955,983.499999999999,10,66
23956,683.4999999999994,7,66
23957,685.3999999999995,7,47
23958,-10.2,0,3
23959,285.9000000000001,3,42
23960,485.0999999999997,5,50
23961,286.79999999999995,3,33
23962,882.9999999999992,9,71
23963,1478.0000000000025,15,121
23964,1281.6000000000006,13,85
23965,287.20000000000005,3,29
23966,287.20000000000005,3,29
23967,684.0999999999996,7,60
23968,880.4999999999986,9,96
23969,880.8999999999987,9,92
23970,1080.6999999999991,11,94
23971,586.2999999999998,6,38
23972,385.0999999999998,4,50
23973,484.7999999999997,5,53
23974,287.4000000000001,3,27
23975,486.1999999999996,5,39
23976,684.9999999999993,7,51
23977,388.39999999999986,4,17
23978,881.1999999999985,9,89
23979,784.1999999999992,8,59
23980,486.5999999999999,5,35
23981,485.39999999999964,5,47
23982,487.7999999999997,5,23
23983,485.2999999999994,5,48
23984,387.6,4,25
23985,485.5999999999998,5,45
23986,187.5000000000001,2,26
23987,884.0999999999992,9,60
23988,287.20000000000005,3,29
23989,981.499999999999,10,86
23990,288.4000000000001,3,17
23991,1179.5000000000002,12,106
23992,782.999999999999,8,71
23993,1078.899999999999,11,112
23994,485.99999999999966,5,41
23995,584.4999999999998,6,56
23996,584.4999999999991,6,56
23997,984.699999999999,10,54
23998,486.29999999999984,5,38
23999,485.2999999999997,5,48
24000,881.6999999999989,9,84
24001,485.89999999999964,5,42
24002,485.39999999999964,5,47
24003,485.99999999999955,5,41
24004,584.0999999999996,6,60
24005,983.4999999999991,10,66
24006,287.70000000000005,3,24
24007,486.89999999999986,5,32
24008,585.2999999999996,6,48
24009,686.5999999999996,7,35
24010,584.1999999999995,6,59
24011,387.0999999999999,4,30
24012,386.19999999999993,4,39
24013,784.099999999999,8,60
24014,783.7999999999994,8,63
24015,188.40000000000003,2,17
24016,486.5,5,36
24017,781.3999999999988,8,87
24018,287.7,3,24
24019,486.1999999999996,5,39
24020,585.7999999999994,6,43
24021,387.39999999999986,4,27
24022,484.89999999999975,5,52
24023,581.9999999999993,6,81
24024,586.5999999999997,6,35
24025,684.7999999999992,7,53
24026,486.19999999999993,5,39
24027,1278.800000000001,13,113
24028,584.2999999999994,6,58
24029,1081.1999999999994,11,89
24030,1281.8000000000009,13,83
24031,1378.3000000000004,14,118
24032,785.1999999999992,8,49
24033,883.3999999999992,9,67
24034,585.5999999999997,6,45
24035,683.699999999999,7,64
24036,980.2999999999985,10,98
24037,979.8999999999988,10,102
24038,681.9999999999991,7,81
24039,1677.800000000004,17,123
24040,487.39999999999975,5,27
24041,388.29999999999984,4,18
24042,88.70000000000002,1,14
24043,582.8999999999992,6,72
24044,1577.0000000000023,16,131
24045,485.49999999999955,5,46
24046,783.199999999999,8,69
24047,-10.0,0,1
24048,681.6999999999991,7,84
24049,583.4999999999997,6,66
24050,583.5999999999993,6,65
24051,-10.6,0,7
24052,486.49999999999966,5,36
24053,-10.3,0,4
24054,188.30000000000004,2,18
24055,585.8999999999996,6,42
24056,783.3999999999992,8,67
24057,683.0999999999992,7,70
24058,783.1999999999991,8,69
24059,586.1999999999997,6,39
24060,683.4999999999994,7,66
24061,884.4999999999992,9,56
24062,485.4999999999999,5,46
24063,785.5999999999993,8,45
24064,583.8999999999993,6,62
24065,484.7999999999995,5,53
24066,288.20000000000005,3,19
24067,1082.8999999999994,11,72
24068,885.5999999999996,9,45
24069,683.5999999999992,7,65
24070,983.3999999999991,10,67
24071,782.399999999999,8,77
24072,486.0999999999997,5,40
24073,882.8999999999991,9,72
24074,585.7999999999995,6,43
24075,981.5999999999987,10,85
24076,584.9999999999997,6,51
24077,583.0999999999991,6,70
24078,883.0999999999993,9,70
24079,-10.0,0,1
24080,982.999999999999,10,71
24081,584.1999999999992,6,59
24082,1279.7000000000003,13,104
24083,782.899999999999,8,72
24084,1379.3000000000006,14,108
24085,883.2999999999989,9,68
24086,1478.3000000000031,15,118
24087,1082.8999999999994,11,72
24088,583.3999999999992,6,67
24089,783.9999999999992,8,61
24090,585.0999999999993,6,50
24091,682.7999999999992,7,73
24092,87.9,1,22
24093,583.7999999999994,6,63
24094,486.4,5,37
24095,782.9999999999993,8,71
24096,385.79999999999984,4,43
24097,982.8999999999988,10,72
24098,-10.9,0,10
24099,286.40000000000003,3,37
24100,585.7999999999995,6,43
24101,584.9999999999994,6,51
24102,-10.2,0,3
24103,287.6999999999999,3,24
24104,684.1999999999992,7,59
24105,585.1999999999995,6,49
24106,584.0999999999995,6,60
24107,1080.199999999999,11,99
24108,89.00000000000001,1,11
24109,485.79999999999984,5,43
24110,685.6999999999995,7,44
24111,883.6999999999989,9,64
24112,286.10000000000014,3,40
24113,286.30000000000007,3,38
24114,486.4999999999998,5,36
24115,286.3000000000002,3,38
24116,884.5999999999992,9,55
24117,485.0999999999997,5,50
24118,386.4,4,37
24119,784.2999999999994,8,58
24120,783.8999999999995,8,62
24121,982.2999999999992,10,78
24122,288.1,3,20
24123,1578.7000000000025,16,114
24124,685.2999999999995,7,48
24125,288.5,3,16
24126,1177.7,12,124
24127,487.6999999999998,5,24
24128,89.00000000000001,1,11
24129,386.9000000000001,4,32
24130,188.20000000000007,2,19
24131,884.3999999999994,9,57
24132,683.399999999999,7,67
24133,1377.3000000000015,14,128
24134,485.2999999999997,5,48
24135,288.10000000000014,3,20
24136,287.6,3,25
24137,684.2999999999992,7,58
24138,1179.7000000000005,12,104
24139,287.50000000000006,3,26
24140,-10.0,0,1
24141,1080.1999999999987,11,99
24142,88.20000000000002,1,19
24143,1082.9999999999993,11,71
24144,1181.6000000000004,12,85
24145,386.79999999999984,4,33
24146,287.8,3,23
24147,783.2999999999993,8,68
24148,585.1999999999996,6,49
24149,1180.4999999999993,12,96
24150,486.2999999999996,5,38
24151,286.9000000000001,3,32
24152,487.69999999999993,5,24
24153,1181.2999999999995,12,88
24154,882.6999999999989,9,74
24155,681.4999999999991,7,86
24156,1078.2999999999984,11,118
24157,879.8999999999988,9,102
24158,1278.6000000000017,13,115
24159,287.90000000000003,3,22
24160,485.7999999999996,5,43
24161,1179.7999999999995,12,103
24162,89.4,1,7
24163,386.39999999999975,4,37
24164,586.8999999999997,6,32
24165,684.1999999999995,7,59
24166,286.10000000000014,3,40
24167,387.79999999999984,4,23
24168,881.5999999999987,9,85
24169,980.7999999999986,10,93
24170,1378.6000000000008,14,115
24171,584.8999999999997,6,52
24172,683.2999999999993,7,68
24173,882.6999999999991,9,74
24174,585.0999999999995,6,50
24175,881.8999999999985,9,82
24176,484.7999999999997,5,53
24177,1078.7999999999986,11,113
24178,89.7,1,4
24179,88.20000000000002,1,19
24180,485.39999999999986,5,47
24181,88.4,1,17
24182,583.8999999999993,6,62
24183,387.0,4,31
24184,386.1999999999998,4,39
24185,883.0999999999991,9,70
24186,882.5999999999992,9,75
24187,982.0999999999989,10,80
24188,486.8999999999995,5,32
24189,983.4999999999992,10,66
24190,980.7999999999985,10,93
24191,287.6,3,25
24192,485.39999999999986,5,47
24193,982.4999999999991,10,76
24194,1278.8000000000002,13,113
24195,88.40000000000003,1,17
24196,388.19999999999993,4,19
24197,1279.0000000000011,13,111
24198,287.6999999999999,3,24
24199,89.4,1,7
24200,882.9999999999992,9,71
24201,686.2999999999996,7,38
24202,1082.2999999999993,11,78
24203,286.9,3,32
24204,287.30000000000007,3,28
24205,288.5999999999999,3,15
24206,387.7999999999997,4,23
24207,87.8000000000001,1,23
24208,882.7999999999993,9,73
24209,89.30000000000003,1,8
24210,784.7999999999994,8,53
24211,682.8999999999993,7,72
24212,981.3999999999987,10,87
24213,584.5999999999995,6,55
24214,1280.4000000000012,13,97
24215,782.799999999999,8,73
24216,585.5999999999996,6,45
24217,485.7999999999996,5,43
24218,684.6999999999995,7,54
24219,585.4999999999994,6,46
24220,682.8999999999995,7,72
24221,782.2999999999992,8,78
24222,485.2999999999996,5,48
24223,486.89999999999986,5,32
24224,89.10000000000001,1,10
24225,584.2999999999995,6,58
24226,585.6999999999996,6,44
24227,584.1999999999997,6,59
24228,686.0999999999997,7,40
24229,683.1999999999992,7,69
24230,385.9999999999999,4,41
24231,287.79999999999995,3,23
24232,880.8999999999986,9,92
24233,584.0999999999995,6,60
24234,484.7999999999996,5,53
24235,187.80000000000004,2,23
24236,682.799999999999,7,73
24237,1279.9000000000005,13,102
24238,485.7999999999996,5,43
24239,584.5999999999997,6,55
24240,288.1,3,20
24241,486.7999999999996,5,33
24242,585.2999999999996,6,48
24243,685.6999999999996,7,44
24244,287.20000000000005,3,29
24245,-10.0,0,1
24246,487.2999999999997,5,28
24247,1678.1000000000026,17,120
24248,484.7999999999995,5,53
24249,386.79999999999995,4,33
24250,684.8999999999992,7,52
24251,288.4,3,17
24252,684.4999999999993,7,56
24253,287.4000000000001,3,27
24254,88.30000000000004,1,18
24255,1277.9,13,122
24256,386.2999999999997,4,38
24257,782.3999999999992,8,77
24258,883.199999999999,9,69
24259,88.40000000000003,1,17
24260,884.5999999999993,9,55
24261,684.4999999999994,7,56
24262,485.79999999999984,5,43
24263,883.8999999999995,9,62
24264,982.6999999999989,10,74
24265,1180.4999999999986,12,96
24266,189.10000000000002,2,10
24267,683.0999999999989,7,70
24268,882.8999999999992,9,72
24269,386.69999999999993,4,34
24270,485.8999999999995,5,42
24271,1281.099999999999,13,90
24272,584.0999999999993,6,60
24273,684.6999999999991,7,54
24274,685.3999999999995,7,47
24275,486.4999999999998,5,36
24276,188.50000000000003,2,16
24277,-10.1,0,2
24278,685.8999999999995,7,42
24279,584.7999999999995,6,53
24280,980.3999999999987,10,97
24281,1082.399999999999,11,77
24282,883.4999999999992,9,66
24283,386.5999999999998,4,35
24284,387.39999999999975,4,27
24285,883.9999999999993,9,61
24286,385.89999999999964,4,42
24287,584.9999999999997,6,51
24288,485.2999999999996,5,48
24289,980.6999999999985,10,94
24290,782.399999999999,8,77
24291,486.69999999999936,5,34
24292,386.70000000000005,4,34
24293,384.5999999999998,4,55
24294,981.999999999999,10,81
24295,584.5999999999995,6,55
24296,683.0999999999992,7,70
24297,783.6999999999991,8,64
24298,584.3999999999992,6,57
24299,584.6999999999992,6,54
24300,186.5000000000001,2,36
24301,484.7999999999996,5,53
24302,585.6999999999996,6,44
24303,1379.600000000001,14,105
24304,386.0,4,41
24305,782.699999999999,8,74
24306,981.799999999999,10,83
24307,486.1999999999996,5,39
24308,486.89999999999975,5,32
24309,586.1999999999997,6,39
24310,981.4999999999985,10,86
24311,1081.4999999999993,11,86
24312,1177.9999999999998,12,121
24313,883.499999999999,9,66
24314,288.6,3,15
24315,981.0999999999984,10,90
24316,781.3999999999986,8,87
24317,-10.1,0,2
24318,88.50000000000003,1,16
24319,486.9999999999999,5,31
24320,286.00000000000017,3,41
24321,386.79999999999984,4,33
24322,487.29999999999995,5,28
24323,584.4999999999993,6,56
24324,685.0999999999995,7,50
24325,386.70000000000005,4,34
24326,387.10000000000014,4,30
24327,783.2999999999993,8,68
24328,583.5999999999992,6,65
24329,983.5999999999991,10,65
24330,286.1000000000001,3,40
24331,883.9999999999991,9,61
24332,87.90000000000003,1,22
24333,682.5999999999991,7,75
24334,584.8999999999993,6,52
24335,486.4999999999999,5,36
24336,1081.1999999999987,11,89
24337,486.09999999999957,5,40
24338,684.0999999999995,7,60
24339,188.2000000000001,2,19
24340,684.7999999999994,7,53
24341,586.5999999999997,6,35
24342,783.1999999999991,8,69
24343,1377.1000000000026,14,130
24344,88.60000000000002,1,15
24345,880.2999999999992,9,98
24346,981.8999999999987,10,82
24347,386.5999999999998,4,35
24348,187.0000000000001,2,31
24349,783.8999999999992,8,62
24350,87.70000000000003,1,24
24351,585.5999999999997,6,45
24352,685.2999999999995,7,48
24353,-10.4,0,5
24354,783.6999999999991,8,64
24355,286.9000000000001,3,32
24356,486.4999999999998,5,36
24357,686.5999999999997,7,35
24358,88.60000000000004,1,15
24359,386.1999999999998,4,39
24360,485.3999999999994,5,47
24361,1378.2000000000005,14,119
24362,585.5999999999997,6,45
24363,880.599999999999,9,95
24364,1675.8000000000034,17,143
24365,783.3999999999992,8,67
24366,683.1999999999994,7,69
24367,881.899999999999,9,82
24368,585.3999999999997,6,47
24369,485.99999999999966,5,41
24370,485.3999999999995,5,47
24371,485.3999999999995,5,47
24372,287.4,3,27
24373,584.0999999999996,6,60
24374,1179.6999999999985,12,104
24375,188.00000000000009,2,21
24376,287.30000000000007,3,28
24377,386.5999999999999,4,35
24378,1577.9000000000046,16,122
24379,89.20000000000002,1,9
24380,585.7999999999996,6,43
24381,683.1999999999992,7,69
24382,684.2999999999992,7,58
24383,87.80000000000007,1,23
24384,-10.0,0,1
24385,288.1,3,20
24386,585.4999999999994,6,46
24387,486.1999999999998,5,39
24388,585.2999999999997,6,48
24389,1079.7999999999986,11,103
24390,288.4,3,17
24391,684.2999999999994,7,58
24392,685.2999999999998,7,48
24393,783.6999999999991,8,64
24394,387.4,4,27
24395,486.59999999999957,5,35
24396,186.40000000000015,2,37
24397,287.4000000000001,3,27
24398,287.9000000000001,3,22
24399,286.8000000000001,3,33
24400,684.3999999999992,7,57
24401,187.1000000000001,2,30
24402,-10.8,0,9
24403,784.8999999999992,8,52
24404,982.5999999999989,10,75
24405,386.69999999999993,4,34
24406,683.4999999999992,7,66
24407,684.0999999999995,7,60
24408,1676.1000000000024,17,140
24409,485.99999999999966,5,41
24410,88.70000000000002,1,14
24411,783.1999999999989,8,69
24412,683.5999999999991,7,65
24413,585.7999999999995,6,43
24414,485.99999999999966,5,41
24415,286.9000000000001,3,32
24416,881.5999999999992,9,85
24417,684.3999999999994,7,57
24418,89.50000000000001,1,6
24419,584.4999999999994,6,56
24420,387.1999999999998,4,29
24421,583.0999999999992,6,70
24422,487.2999999999997,5,28
24423,685.7999999999996,7,43
24424,484.49999999999966,5,56
24425,683.7999999999993,7,63
24426,782.499999999999,8,76
24427,682.699999999999,7,74
24428,1081.5999999999988,11,85
24429,188.50000000000006,2,16
24430,1576.2000000000023,16,139
24431,387.4999999999998,4,26
24432,1181.5999999999995,12,85
24433,386.79999999999984,4,33
24434,386.70000000000005,4,34
24435,486.59999999999957,5,35
24436,287.40000000000003,3,27
24437,487.2999999999997,5,28
24438,387.1999999999998,4,29
24439,1083.7999999999993,11,63
24440,684.8999999999993,7,52
24441,684.1999999999991,7,59
24442,585.0999999999996,6,50
24443,684.3999999999993,7,57
24444,188.30000000000007,2,18
24445,585.3999999999996,6,47
24446,881.7999999999992,9,83
24447,-10.0,0,1
24448,288.1,3,20
24449,983.399999999999,10,67
24450,978.6999999999985,10,114
24451,979.5999999999983,10,105
24452,187.50000000000009,2,26
24453,1082.499999999999,11,76
24454,584.0999999999995,6,60
24455,486.1999999999997,5,39
24456,486.5,5,36
24457,1081.2999999999993,11,88
24458,387.9999999999999,4,21
24459,981.8999999999987,10,82
24460,386.9,4,32
24461,780.4999999999986,8,96
24462,683.1999999999989,7,69
24463,287.90000000000003,3,22
24464,781.4999999999991,8,86
24465,782.4999999999991,8,76
24466,1579.1000000000013,16,110
24467,1081.6999999999991,11,84
24468,981.9999999999989,10,81
24469,1080.7999999999988,11,93
24470,882.599999999999,9,75
24471,486.29999999999984,5,38
24472,386.2999999999997,4,38
24473,287.6000000000001,3,25
24474,485.49999999999955,5,46
24475,386.1999999999998,4,39
24476,386.1999999999997,4,39
24477,386.39999999999975,4,37
24478,88.90000000000003,1,12
24479,583.9999999999995,6,61
24480,384.9999999999999,4,51
24481,785.6999999999995,8,44
24482,287.20000000000005,3,29
24483,484.59999999999934,5,55
24484,387.69999999999993,4,24
24485,1081.499999999999,11,86
24486,685.4999999999997,7,46
24487,-10.0,0,1
24488,584.0999999999993,6,60
24489,782.699999999999,8,74
24490,684.9999999999993,7,51
24491,683.3999999999992,7,67
24492,982.4999999999987,10,76
24493,186.80000000000013,2,33
24494,287.6,3,25
24495,783.199999999999,8,69
24496,-10.7,0,8
24497,585.1999999999995,6,49
24498,683.1999999999994,7,69
24499,784.1999999999991,8,59
24500,486.5999999999998,5,35
24501,386.6999999999998,4,34
24502,981.1999999999987,10,89
24503,882.599999999999,9,75
24504,585.3999999999994,6,47
24505,587.3999999999997,6,27
24506,783.6999999999991,8,64
24507,980.6999999999986,10,94
24508,586.3999999999997,6,37
24509,89.30000000000001,1,8
24510,783.799999999999,8,63
24511,584.6999999999994,6,54
24512,486.49999999999966,5,36
24513,1179.7,12,104
24514,-10.0,0,1
24515,486.7999999999997,5,33
24516,287.59999999999997,3,25
24517,486.7999999999996,5,33
24518,385.9999999999999,4,41
24519,485.39999999999964,5,47
24520,287.29999999999995,3,28
24521,288.5,3,16
24522,187.7000000000001,2,24
24523,782.4999999999991,8,76
24524,386.69999999999993,4,34
24525,187.9000000000001,2,22
24526,784.6999999999992,8,54
24527,884.1999999999992,9,59
24528,385.9999999999998,4,41
24529,882.2999999999992,9,78
24530,584.3999999999994,6,57
24531,681.999999999999,7,81
24532,1179.4999999999993,12,106
24533,882.599999999999,9,75
24534,88.60000000000001,1,15
24535,881.8999999999988,9,82
24536,685.2999999999996,7,48
24537,287.70000000000005,3,24
24538,685.0999999999992,7,50
24539,784.699999999999,8,54
24540,783.1999999999992,8,69
24541,584.7999999999997,6,53
24542,288.5,3,16
24543,980.5999999999987,10,95
24544,386.5999999999999,4,35
24545,883.4999999999994,9,66
24546,586.9999999999998,6,31
24547,684.6999999999995,7,54
24548,1080.4999999999986,11,96
24549,1081.0999999999992,11,90
24550,585.2999999999994,6,48
24551,784.8999999999994,8,52
24552,982.2999999999986,10,78
24553,584.5999999999995,6,55
24554,582.7999999999993,6,73
24555,485.7999999999995,5,43
24556,782.8999999999992,8,72
24557,387.1999999999998,4,29
24558,882.699999999999,9,74
24559,981.799999999999,10,83
24560,88.30000000000004,1,18
24561,783.8999999999991,8,62
24562,288.20000000000005,3,19
24563,189.00000000000003,2,11
24564,981.599999999999,10,85
24565,683.8999999999992,7,62
24566,1081.299999999999,11,88
24567,1575.800000000003,16,143
24568,188.50000000000009,2,16
24569,881.4999999999985,9,86
24570,1079.6999999999987,11,104
24571,681.799999999999,7,83
24572,883.0999999999988,9,70
24573,1080.8999999999987,11,92
24574,781.8999999999992,8,82
24575,288.70000000000005,3,14
24576,682.599999999999,7,75
24577,386.79999999999984,4,33
24578,783.5999999999993,8,65
24579,387.6,4,25
24580,980.7999999999985,10,93
24581,683.4999999999992,7,66
24582,882.3999999999991,9,77
24583,286.9999999999999,3,31
24584,385.4999999999999,4,46
24585,486.0999999999999,5,40
24586,287.9000000000001,3,22
24587,685.8999999999996,7,42
24588,-10.3,0,4
24589,287.60000000000014,3,25
24590,586.6999999999997,6,34
24591,784.9999999999993,8,51
24592,784.1999999999994,8,59
24593,485.5999999999997,5,45
24594,784.2999999999992,8,58
24595,286.80000000000007,3,33
24596,785.8999999999995,8,42
24597,980.6999999999985,10,94
24598,684.7999999999996,7,53
24599,485.4999999999993,5,46
24600,983.5999999999989,10,65
24601,984.0999999999995,10,60
24602,286.7000000000001,3,34
24603,683.5999999999992,7,65
24604,882.1999999999987,9,79
24605,486.9999999999998,5,31
24606,285.7000000000001,3,44
24607,1578.8000000000015,16,113
24608,1080.3999999999987,11,97
24609,781.5999999999989,8,85
24610,881.7999999999988,9,83
24611,786.0999999999995,8,40
24612,385.6999999999998,4,44
24613,981.9999999999989,10,81
24614,1080.099999999999,11,100
24615,882.1999999999989,9,79
24616,385.69999999999993,4,44
24617,485.99999999999966,5,41
24618,880.6999999999987,9,94
24619,684.0999999999995,7,60
24620,1178.0999999999995,12,120
24621,288.80000000000007,3,13
24622,981.6999999999989,10,84
24623,1179.5999999999992,12,105
24624,384.6999999999998,4,54
24625,880.9999999999987,9,91
24626,485.5999999999998,5,45
24627,979.4999999999983,10,106
24628,584.9999999999993,6,51
24629,1080.3999999999987,11,97
24630,1081.1999999999994,11,89
24631,585.0999999999993,6,50
24632,684.9999999999994,7,51
24633,287.70000000000005,3,24
24634,685.8999999999995,7,42
24635,-10.1,0,2
24636,-10.6,0,7
24637,486.1999999999997,5,39
24638,1277.4000000000003,13,127
24639,89.80000000000001,1,3
24640,386.7999999999997,4,33
24641,484.3999999999993,5,57
24642,786.1999999999996,8,39
24643,386.6,4,35
24644,486.9999999999998,5,31
24645,287.1,3,30
24646,286.4000000000001,3,37
24647,386.79999999999984,4,33
24648,585.0999999999993,6,50
24649,586.0999999999997,6,40
24650,286.20000000000005,3,39
24651,584.2999999999992,6,58
24652,486.1999999999995,5,39
24653,287.39999999999986,3,27
24654,485.49999999999966,5,46
24655,483.59999999999945,5,65
24656,-10.0,0,1
24657,881.2999999999987,9,88
24658,387.29999999999995,4,28
24659,486.89999999999975,5,32
24660,386.0999999999999,4,40
24661,485.89999999999986,5,42
24662,486.4999999999998,5,36
24663,287.1000000000001,3,30
24664,1181.8000000000006,12,83
24665,980.9999999999986,10,91
24666,-10.0,0,1
24667,287.19999999999993,3,29
24668,484.59999999999957,5,55
24669,385.69999999999993,4,44
24670,287.1,3,30
24671,484.3999999999995,5,57
24672,587.1999999999997,6,29
24673,88.60000000000001,1,15
24674,287.20000000000005,3,29
24675,983.2999999999989,10,68
24676,882.799999999999,9,73
24677,-11.5,0,16
24678,684.8999999999994,7,52
24679,584.5999999999997,6,55
24680,983.899999999999,10,62
24681,879.8999999999986,9,102
24682,485.5999999999997,5,45
24683,387.6,4,25
24684,684.3999999999995,7,57
24685,782.3999999999992,8,77
24686,287.80000000000007,3,23
24687,684.8999999999993,7,52
24688,386.6,4,35
24689,188.60000000000008,2,15
24690,983.3999999999991,10,67
24691,1279.1000000000013,13,110
24692,485.9999999999999,5,41
24693,386.5999999999999,4,35
24694,782.0999999999988,8,80
24695,187.3000000000001,2,28
24696,685.8999999999994,7,42
24697,584.6999999999994,6,54
24698,386.29999999999995,4,38
24699,584.5999999999995,6,55
24700,1178.9,12,112
24701,982.499999999999,10,76
24702,485.89999999999975,5,42
24703,785.0999999999993,8,50
24704,386.4,4,37
24705,684.199999999999,7,59
24706,585.3999999999995,6,47
24707,187.60000000000008,2,25
24708,585.2999999999996,6,48
24709,288.80000000000007,3,13
24710,288.4,3,17
24711,-10.6,0,7
24712,189.40000000000003,2,7
24713,488.0999999999998,5,20
24714,784.6999999999992,8,54
24715,485.49999999999966,5,46
24716,386.0999999999998,4,40
24717,585.9999999999998,6,41
24718,585.8999999999995,6,42
24719,88.50000000000004,1,16
24720,287.4,3,27
24721,486.0999999999998,5,40
24722,89.9,1,2
24723,1179.4999999999998,12,106
24724,780.3999999999987,8,97
24725,982.1999999999989,10,79
24726,486.9999999999998,5,31
24727,881.8999999999991,9,82
24728,484.9999999999998,5,51
24729,682.9999999999992,7,71
24730,584.5999999999993,6,55
24731,982.7999999999989,10,73
